ROW_ID,ORDER_ID,ORDER_DATE,PRIORITY,QUANTITY,SALES,DISCOUNT,MODE,PROFIT,UNIT_PRICE,SHIPPING_COSTS,CUSTOMER_ID,PROVINCE,REGION,SEGMENT,CATEGORY,SUB_CATEGORY,PRODUCT_NAME,PRODUCT_CONTAINER,SHIP_DATE
6466,46048,12/11/2012,Medium,10,135.77,0.05,Express Air,0.53,12.98,3.14,751,Alberta,West,Home Office,Office Supplies,"Scissors, Rulers and Trimmers","Acme� 8"" Straight Scissors",Small Pack,12/13/2012
6469,46050,1/4/2010,High,48,4813.67,0.03,Express Air,44.58,95.43,19.99,207,Ontario,Ontario,Home Office,Office Supplies,Storage & Organization,Fellowes Stor/Drawer� Steel Plus� Storage Drawers,Small Box,1/7/2010
6468,46050,1/4/2010,High,5,2249.05,0.02,Regular Air,-571.24,449.99,24.49,207,Ontario,Ontario,Home Office,Technology,Copiers and Fax,Canon PC940 Copier,Large Box,1/5/2010
6470,46050,1/4/2010,High,3,876.75,0.02,Regular Air,-248.69,289.53,19.99,207,Ontario,Ontario,Home Office,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,Small Box,1/7/2010
6472,46052,11/23/2009,Medium,39,729.21,0,Express Air,194.15,17.78,5.03,508,Ontario,Ontario,Corporate,Furniture,Office Furnishings,"Seth Thomas 13 1/2"" Wall Clock",Small Box,11/25/2009
6471,46052,11/23/2009,Medium,37,2374.35,0.05,Regular Air,878.21,63.94,14.48,508,Ontario,Ontario,Corporate,Furniture,Office Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",Small Box,11/25/2009
6474,46053,9/13/2012,High,25,1458.83,0.05,Regular Air,392.76,60.22,3.5,197,Alberta,West,Consumer,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Small Box,9/14/2012
6473,46053,9/13/2012,High,31,2447.1075,0,Regular Air,856.96,85.99,0.99,197,British Columbia,West,Consumer,Technology,Telephones and Communication,Accessory34,Wrap Bag,9/14/2012
6475,46055,6/2/2012,Medium,25,1291.2,0.04,Regular Air,-5.60,50.98,6.5,409,Manitoba,Prarie,Consumer,Technology,Computer Peripherals,Microsoft Natural Multimedia Keyboard,Small Box,6/4/2012
6476,46113,12/2/2009,Not Specified,18,2567.13,0.02,Express Air,945.54,136.98,24.49,629,Saskachewan,Prarie,Small Business,Furniture,Office Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Large Box,12/3/2009
6478,46115,3/2/2011,Critical,38,491.78,0,Regular Air,44.04,12.28,6.47,449,Quebec,Quebec,Small Business,Office Supplies,Paper,Xerox 1881,Small Box,3/2/2011
6477,46115,3/2/2011,Critical,35,677.43,0.1,Regular Air,-37.99,19.98,4,449,Quebec,Quebec,Small Business,Technology,Computer Peripherals,Belkin 105-Key Black Keyboard,Small Box,3/4/2011
6479,46117,5/22/2011,Low,22,1168.28,0.02,Delivery Truck,126.07,50.98,14.19,198,Ontario,Ontario,Home Office,Furniture,Chairs & Chairmats,"Global Deluxe Stacking Chair, Gray",Jumbo Drum,5/26/2011
6482,46119,2/15/2009,Critical,46,18824.42,0.07,Delivery Truck,-575.35,417.4,75.23,4,Prince Edward Island,Atlantic,Consumer,Furniture,Tables,Bretford �Just In Time� Height-Adjustable Multi-Task Work Tables,Jumbo Box,2/16/2009
6481,46119,2/15/2009,Critical,20,154.13,0.07,Regular Air,57.31,7.98,1.25,4,Prince Edward Island,Atlantic,Consumer,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Wrap Bag,2/17/2009
6480,46119,2/15/2009,Critical,23,93.05,0.03,Regular Air,15.27,3.8,1.49,4,Prince Edward Island,Atlantic,Consumer,Office Supplies,Binders and Binder Accessories,Durable Pressboard Binders,Small Box,2/17/2009
6485,46147,1/15/2011,Critical,12,6502.46,0.09,Delivery Truck,261.66,550.98,64.59,582,Manitoba,Prarie,Corporate,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Jumbo Box,1/17/2011
6484,46147,1/15/2011,Critical,39,282.48,0.08,Express Air,-87.01,7.1,6.05,582,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Small Box,1/17/2011
6483,46147,1/15/2011,Critical,37,925.8,0.01,Regular Air,30.69,24.92,12.98,582,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,GBC Standard Therm-A-Bind Covers,Small Box,1/17/2011
6486,46151,11/8/2009,Critical,23,203.91,0.02,Regular Air,-35.44,8.6,6.19,391,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Avery Printable Repositionable Plastic Tabs,Small Box,11/10/2009
6487,46177,12/5/2010,Low,13,11169.95,0.07,Regular Air,3982.22,896.99,19.99,111,Quebec,Quebec,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind TL300 Electric Binding System,Small Box,12/5/2010
6489,46177,12/5/2010,Low,48,9708.64,0.1,Delivery Truck,-528.65,218.75,69.64,111,Nova Scotia,Atlantic,Corporate,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,12/7/2010
6488,46177,12/5/2010,Low,33,468.46,0.01,Regular Air,-292.70,12.99,14.37,111,Newfoundland,Atlantic,Corporate,Furniture,Office Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Large Box,12/5/2010
6490,46211,6/11/2010,Low,47,1243.52,0.08,Regular Air,360.94,26.48,6.93,595,Manitoba,Prarie,Home Office,Furniture,Office Furnishings,DAX Natural Wood-Tone Poster Frame,Small Box,6/18/2010
6492,46212,9/12/2012,N S,43,322.47,0.09,Express Air,72.28,7.78,2.5,547,Alberta,West,Consumer,Office Supplies,Envelopes,Staples #10 Colored Envelopes,Small,9/14/2012
6491,46212,9/12/2012,Not Specified,7,3877.88,0.08,Delivery Truck,-1331.55,550.98,45.7,547,Ontario,Ontario,Consumer,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Jumbo Box,9/14/2012
6493,46241,3/14/2009,Not Specified,34,1932.58,0.1,Regular Air,356.48,62.18,10.84,606,Manitoba,Prarie,Consumer,Furniture,Office Furnishings,Deflect-o Glass Clear Studded Chair Mats,Medium Box,3/16/2009
6496,46243,1/24/2012,Low,31,172.99,0.05,Regular Air,61.51,5.84,1,198,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,"Quartet Omega� Colored Chalk, 12/Pack",Wrap Bag,1/31/2012
6495,46243,1/24/2012,Low,1,3.63,0.03,Regular Air,-1.56,2.88,0.7,198,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Newell 335,Wrap Bag,1/29/2012
6494,46243,1/24/2012,Low,31,614.35,0.02,Express Air,78.89,18.97,9.03,198,Ontario,Ontario,Corporate,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,Small Box,1/26/2012
6498,46244,7/2/2009,Medium,9,157.42,0.05,Regular Air,-18.68,17.48,1.99,493,Manitoba,Prarie,Consumer,Technology,Computer Peripherals,"Maxell Pro 80 Minute CD-R, 10/Pack",Small Pack,7/4/2009
6497,46244,7/2/2009,Medium,10,601.57,0.09,Delivery Truck,-247.25,60.98,30,493,Manitoba,Prarie,Consumer,Furniture,Chairs & Chairmats,Novimex Fabric Task Chair,Jumbo Drum,7/3/2009
6500,46276,12/9/2012,Critical,23,16743.76,0,Regular Air,6079.63,699.99,24.49,318,Ontario,Ontario,Small Business,Technology,Copiers and Fax,Canon PC1060 Personal Laser Copier,Large Box,12/11/2012
6499,46276,12/9/2012,Critical,4,114.83,0.04,Regular Air,-52.62,28.48,1.99,318,Ontario,Ontario,Small Business,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Small Pack,12/10/2012
6501,46305,7/30/2011,Low,30,299.66,0.08,Regular Air,-18.25,10.44,5.75,598,Manitoba,Prarie,Consumer,Office Supplies,Binders and Binder Accessories,"Avery� 3 1/2"" Diskette Storage Pages, 10/Pack",Small Box,8/3/2011
6503,46307,2/6/2011,Medium,27,1217.77,0.01,Regular Air,283.14,42.76,6.22,286,Ontario,Ontario,Consumer,Office Supplies,Storage & Organization,"SAFCO Mobile Desk Side File, Wire Frame",Small Box,2/9/2011
6502,46307,2/6/2011,Medium,32,643.53,0.05,Regular Air,175.97,19.98,5.77,286,Ontario,Ontario,Consumer,Office Supplies,Paper,Xerox Blank Computer Paper,Small Box,2/6/2011
6506,46310,7/21/2010,High,42,5423.58,0.01,Regular Air,1361.56,120.33,19.99,208,Ontario,Ontario,Home Office,Office Supplies,Storage & Organization,Iceberg Mobile Mega Data/Printer Cart �,Small Box,7/21/2010
6505,46310,7/21/2010,High,13,278.5,0.1,Regular Air,-6.23,22.01,5.53,208,Ontario,Ontario,Home Office,Office Supplies,Pens & Art Supplies,Boston 16801 Nautilus� Battery Pencil Sharpener,Small Pack,7/22/2010
6504,46310,7/21/2010,High,29,1935.25,0.04,Regular Air,652.19,63.98,11.55,208,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,GBC DocuBind P50 Personal Binding Machine,Small Box,7/22/2010
6509,46311,7/25/2011,High,44,302.07,0,Regular Air,-185.98,6.48,8.4,616,Saskachewan,Prarie,Consumer,Office Supplies,Paper,Xerox 212,Small Box,7/27/2011
6508,46311,7/25/2011,High,42,981.73,0.03,Regular Air,388.23,22.23,3.63,616,Saskachewan,Prarie,Consumer,Furniture,Office Furnishings,"Executive Impressions 14"" Contract Wall Clock",Small Pack,7/26/2011
6507,46311,7/25/2011,High,42,1244.01,0,Regular Air,539.57,28.48,1.99,616,Saskachewan,Prarie,Consumer,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Small Pack,7/25/2011
6510,46336,7/29/2011,High,31,143.85,0.1,Regular Air,34.14,4.84,0.71,648,Alberta,West,Consumer,Office Supplies,Pens & Art Supplies,*Staples* Highlighting Markers,Wrap Bag,7/31/2011
6511,46337,4/27/2012,Low,34,61.45,0.06,Regular Air,0.62,1.76,0.7,416,Quebec,Quebec,Corporate,Office Supplies,Pens & Art Supplies,Newell 326,Wrap Bag,5/2/2012
6512,46341,12/17/2009,High,23,39.13,0.1,Regular Air,-23.14,1.68,1.57,353,Quebec,Quebec,Corporate,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,12/18/2009
6513,46368,4/24/2012,High,48,166.13,0,Regular Air,-119.16,3.28,3.97,363,Quebec,Quebec,Corporate,Office Supplies,Pens & Art Supplies,Newell 337,Wrap Bag,4/26/2012
6515,46372,2/26/2011,High,15,81.97,0.07,Regular Air,-81.33,4.98,8.33,152,Manitoba,Prarie,Consumer,Office Supplies,Paper,Xerox 198,Small Box,2/27/2011
6514,46372,2/26/2011,High,7,375.57,0.02,Regular Air,12.71,52.4,16.11,152,Manitoba,Prarie,Consumer,Office Supplies,Binders and Binder Accessories,Ibico Laser Imprintable Binding System Covers,Small Box,2/26/2011
6516,46374,7/7/2010,High,7,1822.83,0.08,Delivery Truck,-627.64,259.71,66.67,506,Ontario,Ontario,Small Business,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",Jumbo Box,7/9/2010
6518,46375,8/26/2010,Medium,16,1702.499,0.08,Regular Air,162.11,125.99,5.26,180,Manitoba,Prarie,Home Office,Technology,Telephones and Communication,232,Small Box,8/27/2010
6517,46375,8/26/2010,Medium,24,905.32,0.02,Regular Air,389.07,35.44,5.09,180,Manitoba,Prarie,Home Office,Office Supplies,Paper,Xerox 1932,Small Box,8/28/2010
6521,46402,1/8/2011,Medium,12,1219.1465,0.01,Express Air,52.93,115.99,2.5,524,Ontario,Ontario,Consumer,Technology,Telephones and Communication,StarTAC 7797,Small Box,1/9/2011
6520,46402,1/8/2011,Medium,29,1777.469,0.01,Regular Air,166.37,66.99,13.99,524,Ontario,Ontario,Consumer,Technology,Telephones and Communication,"Panasonic All Digital Answering System with Caller ID*, KX-TM150B",Medium Box,1/9/2011
6519,46402,1/8/2011,Medium,27,826.27,0.03,Regular Air,322.88,29.18,8.55,524,Ontario,Ontario,Consumer,Furniture,Office Furnishings,"Deflect-o SuperTray� Unbreakable Stackable Tray, Letter, Black",Small Box,1/10/2011
6522,46404,3/4/2012,Critical,50,1875.4145,0.05,Regular Air,507.33,45.99,2.5,499,Ontario,Ontario,Small Business,Technology,Telephones and Communication,T61,Small Box,3/5/2012
6523,46407,3/26/2009,Not Specified,7,38.37,0.1,Regular Air,-29.00,5.18,5.74,733,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Wilson Jones Impact Binders,Small Box,3/28/2009
6524,46434,4/1/2010,Critical,34,800.39,0.06,Regular Air,270.29,24.95,2.99,166,Ontario,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,Large Capacity Hanging Post Binders,Small Box,4/2/2010
6525,46436,4/4/2009,Low,46,1477.572,0,Regular Air,840.05,35.99,0.99,523,Ontario,Ontario,Small Business,Technology,Telephones and Communication,Accessory31,Small Pack,4/11/2009
6526,46437,9/15/2009,M,49,1488.66,0,Regular Air,385.37,29.34,7.87,730,Alberta,West,Consumer,Furniture,Office Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",Small Box,9/17/2009
6527,46466,2/21/2012,Medium,7,271.27,0.05,Regular Air,71.31,37.93,13.99,290,Ontario,Ontario,Home Office,Furniture,Office Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Wrap Bag,2/22/2012
6530,46468,1/11/2011,Critical,1,11.87,0.04,Regular Air,-8.89,6.48,5.4,514,Ontario,Ontario,Home Office,Office Supplies,Paper,Xerox 207,Small Box,1/13/2011
6529,46468,1/11/2011,Critical,41,1618.31,0.08,Express Air,504.71,39.48,1.99,514,Ontario,Ontario,Home Office,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples",Small Pack,1/13/2011
6528,46468,1/11/2011,Critical,46,7535.96,0.08,Regular Air,2745.87,165.98,19.99,514,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,GBC DocuBind P100 Manual Binding Machine,Small Box,1/12/2011
6532,46469,8/16/2009,Critical,18,93.26,0.05,Regular Air,-35.36,4.98,4.7,763,Alberta,West,Corporate,Office Supplies,Paper,Staples Copy Paper (20Lb. and 84 Bright),Small Box,8/18/2009
6531,46469,8/16/2009,Critical,17,1210.72,0.05,Delivery Truck,-382.43,70.98,30,763,Alberta,West,Corporate,Furniture,Chairs & Chairmats,Novimex High-Tech Fabric Mesh Task Chair,Jumbo Drum,8/18/2009
6533,46497,6/19/2012,High,30,630.54,0.03,Regular Air,-30.07,20.15,8.99,503,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Boston 19500 Mighty Mite Electric Pencil Sharpener,Small Pack,6/20/2012
6536,46499,6/7/2009,Critical,10,12.95,0.1,Regular Air,-6.78,1.26,0.7,351,British Columbia,West,Home Office,Office Supplies,Rubber Bands,Bagged Rubber Bands,Wrap Bag,6/8/2009
6535,46499,6/7/2009,Critical,22,89.96,0.07,Regular Air,-115.21,4.06,6.89,351,British Columbia,West,Home Office,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire� Vibra Groomer I� Upright Vac,Small Box,6/9/2009
6534,46499,6/7/2009,Critical,1,46.94,0.06,Regular Air,-26.54,44.01,3.5,351,British Columbia,West,Home Office,Office Supplies,Appliances,Acco Smartsocket� Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Small Box,6/8/2009
6537,46503,11/6/2011,Not Specified,26,1196.7915,0.07,Regular Air,265.39,55.99,1.25,187,Ontario,Ontario,Small Business,Technology,Telephones and Communication,Accessory2,Small Pack,11/9/2011
6539,46528,12/6/2009,Medium,23,476.04,0.01,Regular Air,57.25,18.97,9.54,245,Ontario,Ontario,Home Office,Office Supplies,Paper,Xerox 1939,Small Box,12/9/2009
6538,46528,12/6/2009,Medium,43,2980.15,0.05,Express Air,-865.98,70.71,37.58,245,Ontario,Ontario,Home Office,Furniture,Office Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Wrap Bag,12/8/2009
6540,46531,8/21/2011,Low,2,19.34,0.1,Regular Air,-14.38,7.1,6.05,342,Ontario,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Small Box,8/30/2011
6541,46531,8/21/2011,Low,17,3064.658,0.01,Regular Air,447.34,205.99,2.79,342,Quebec,Quebec,Consumer,Technology,Telephones and Communication,ELITE Series,Small Box,8/26/2011
6542,46531,8/21/2011,Low,23,84.47,0.06,Regular Air,7.98,3.8,1.49,342,Quebec,Quebec,Consumer,Office Supplies,Binders and Binder Accessories,Durable Pressboard Binders,Small Box,8/21/2011
6543,46531,8/21/2011,Low,39,4211,0.07,Regular Air,-270.57,111.96,69,342,Nova Scotia,Atlantic,Consumer,Furniture,Tables,Hon 4060 Series Tables,Large Box,8/28/2011
6545,46533,10/7/2009,High,12,654.874,0.1,Express Air,-82.06,65.99,3.99,141,Alberta,West,Small Business,Technology,Telephones and Communication,StarTAC 7760,Small Box,10/9/2009
6544,46533,10/7/2009,High,3,215.24,0.04,Regular Air,49.76,55.5,52.2,141,Alberta,West,Small Business,Furniture,Office Furnishings,Eldon Cleatmat� Chair Mats for Medium Pile Carpets,Medium Box,10/8/2009
6546,46534,10/3/2012,High,13,1341.31,0.05,Regular Air,5.55,99.99,19.99,372,Ontario,Ontario,Consumer,Technology,Office Machines,AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,Small Box,10/5/2012
6547,46562,2/12/2011,Not Specified,35,5407.9,0.01,Delivery Truck,-352.79,145.98,46.2,457,Quebec,Quebec,Home Office,Furniture,Tables,Bevis Rectangular Conference Tables,Jumbo Box,2/14/2011
6550,46565,6/22/2011,Not Specified,8,567.51,0.01,Regular Air,-255.55,64.65,35,480,New Brunswick,Atlantic,Home Office,Office Supplies,Storage & Organization,Space Solutions Commercial Steel Shelving,Large Box,6/24/2011
6549,46565,6/22/2011,Not Specified,50,804.14,0.1,Regular Air,-25.27,17.67,8.99,480,New Brunswick,Atlantic,Home Office,Furniture,Office Furnishings,"Executive Impressions 12"" Wall Clock",Small Pack,6/23/2011
6548,46565,6/22/2011,Not Specified,16,4691.27,0.05,Express Air,1196.72,300.65,24.49,480,New Brunswick,Atlantic,Home Office,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Large Box,6/22/2011
6551,46566,4/9/2012,Medium,49,1534.7,0.07,Regular Air,258.25,31.11,3.6,327,Ontario,Ontario,Home Office,Technology,Computer Peripherals,"Imation 3.5"" Diskettes, IBM Format, DS/HD, 10/Box, Neon",Small Pack,4/10/2012
6554,46597,12/31/2009,Not Specified,1,200.57,0,Delivery Truck,-83.63,122.99,70.2,488,Quebec,Quebec,Consumer,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",Jumbo Drum,1/2/2010
6553,46597,12/31/2009,Not Specified,10,130.36,0.06,Regular Air,2.43,12.95,4.98,488,Quebec,Quebec,Consumer,Office Supplies,Binders and Binder Accessories,GBC Binding covers,Small Box,1/2/2010
6552,46597,12/31/2009,Not Specified,47,8216.593,0.01,Regular Air,2463.46,195.99,8.99,488,Quebec,Quebec,Consumer,Technology,Telephones and Communication,T28 WORLD,Small Box,12/31/2009
6555,46599,9/13/2010,Not Specified,4,284,0.01,Express Air,208.31,62.18,10.84,793,Alberta,West,Small Business,Furniture,Office Furnishings,Deflect-o Glass Clear Studded Chair Mats,Medium Box,9/14/2010
6557,46624,4/26/2010,Not Specified,12,54.86,0.09,Regular Air,-50.60,4.28,6.72,561,Manitoba,Prarie,Home Office,Office Supplies,Paper,Xerox 1927,Small Box,4/28/2010
6556,46624,4/26/2010,Not Specified,28,110.2,0.07,Regular Air,42.84,4.13,0.5,561,Manitoba,Prarie,Home Office,Office Supplies,Labels,Avery 506,Small Box,4/27/2010
6558,46626,6/27/2012,Low,8,825.96,0.01,Delivery Truck,-276.95,95.98,58.2,285,Ontario,Ontario,Home Office,Furniture,Chairs & Chairmats,Global Deluxe Office Fabric Chairs,Jumbo Drum,7/1/2012
6560,46627,6/11/2009,Critical,24,1388.628,0.03,Regular Air,261.52,65.99,5.26,235,Ontario,Ontario,Home Office,Technology,Telephones and Communication,8860,Small Box,6/12/2009
6559,46627,6/11/2009,Critical,3,21.46,0.05,Regular Air,-14.22,5.28,6.26,235,Ontario,Ontario,Home Office,Office Supplies,Paper,Xerox 1928,Small Box,6/12/2009
6561,46631,3/11/2012,Not Specified,39,930.84,0.05,Regular Air,-122.12,22.84,16.92,348,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 1973,Small Box,3/13/2012
6562,46656,7/16/2009,High,27,636.7,0.1,Regular Air,-29.91,24.92,12.98,607,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,GBC Standard Therm-A-Bind Covers,Small Box,7/17/2009
6565,46662,12/29/2011,Critical,48,3410.1575,0.1,Regular Air,1137.91,85.99,0.99,398,British Columbia,West,Home Office,Technology,Telephones and Communication,Accessory34,Wrap Bag,12/31/2011
6564,46662,12/29/2011,Critical,33,162,0.01,Regular Air,45.84,4.84,0.71,398,British Columbia,West,Home Office,Office Supplies,Pens & Art Supplies,*Staples* Highlighting Markers,Wrap Bag,12/31/2011
6563,46662,12/29/2011,Critical,8,57.22,0.07,Regular Air,-27.72,6.48,6.6,398,British Columbia,West,Home Office,Office Supplies,Paper,Xerox 21,Small Box,12/31/2011
6566,46691,6/24/2012,Critical,47,1676.25,0.04,Regular Air,-458.33,36.65,22.6,419,British Columbia,West,Small Business,Furniture,Office Furnishings,"Electrix Incandescent Magnifying Lamp, Black",Large Box,6/26/2012
6569,46721,9/13/2009,Medium,17,1912.76,0.03,Regular Air,71.56,111.03,8.64,586,Manitoba,Prarie,Corporate,Office Supplies,Storage & Organization,Fellowes Recycled Storage Drawers,Small Box,9/14/2009
6568,46721,9/13/2009,Medium,35,240.61,0.05,Regular Air,-133.12,6.48,7.91,586,Manitoba,Prarie,Corporate,Office Supplies,Paper,Xerox 216,Small Box,9/14/2009
6567,46721,9/13/2009,Medium,17,142.94,0.03,Regular Air,-129.56,7.38,11.51,586,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,GBC Plastic Binding Combs,Small Box,9/14/2009
6571,46725,9/20/2010,Not Specified,8,137.42,0.04,Regular Air,-24.86,16.91,6.25,457,Quebec,Quebec,Consumer,Office Supplies,Storage & Organization,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Small Box,9/21/2010
6570,46725,9/20/2010,Not Specified,13,80,0.03,Regular Air,10.96,5.84,1.2,457,Quebec,Quebec,Consumer,Office Supplies,Pens & Art Supplies,Newell 312,Wrap Bag,9/22/2010
6573,46726,7/5/2012,Not Specified,10,49.65,0.02,Regular Air,8.27,4.55,1.49,187,Ontario,Ontario,Small Business,Office Supplies,Binders and Binder Accessories,Presstex Flexible Ring Binders,Small Box,7/7/2012
6572,46726,7/5/2012,Not Specified,46,325.97,0.02,Regular Air,-255.22,6.84,8.37,187,Ontario,Ontario,Small Business,Office Supplies,"Scissors, Rulers and Trimmers","Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Small Pack,7/5/2012
6574,46756,10/11/2009,Medium,3,33.64,0.01,Regular Air,-22.45,7.28,11.15,81,Prince Edward Island,Atlantic,Corporate,Office Supplies,Paper,"Array� Parchment Paper, Assorted Colors",Small Box,10/13/2009
6576,46787,3/29/2012,Medium,32,693.17,0.07,Regular Air,-59.83,22.99,8.99,459,Quebec,Quebec,Corporate,Office Supplies,Pens & Art Supplies,Boston KS Multi-Size Manual Pencil Sharpener,Small Pack,3/31/2012
6575,46787,3/29/2012,Medium,28,174.1,0.1,Regular Air,-162.75,6.48,9.17,459,Quebec,Quebec,Corporate,Office Supplies,Paper,Xerox 1996,Small Box,3/31/2012
6577,46848,11/10/2009,Medium,39,3842.99,0.04,Regular Air,-67.68,95.43,19.99,165,Ontario,Ontario,Small Business,Office Supplies,Storage & Organization,Fellowes Stor/Drawer� Steel Plus� Storage Drawers,Small Box,11/12/2009
6578,46849,12/13/2010,Not Specified,23,188.54,0.09,Regular Air,9.82,8.33,1.99,138,Nova Scotia,Atlantic,Corporate,Technology,Computer Peripherals,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Small Pack,12/14/2010
6580,46852,1/28/2012,Not Specified,44,220.07,0.01,Regular Air,-158.42,4.89,4.93,573,Manitoba,Prarie,Small Business,Technology,Computer Peripherals,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",Small Pack,1/29/2012
6579,46852,1/28/2012,Not Specified,46,1591.89,0.02,Express Air,-117.31,34.98,7.53,573,Manitoba,Prarie,Small Business,Technology,Computer Peripherals,Fellowes EZ Multi-Media Keyboard,Small Box,1/30/2012
6581,46853,5/22/2009,Low,22,5648.69,0.03,Regular Air,1489.80,256.99,11.25,300,Ontario,Ontario,Home Office,Technology,Computer Peripherals,Hayes Optima 56K V.90 Internal Voice Modem,Small Box,5/22/2009
6582,46855,3/5/2010,High,32,53.34,0.04,Regular Air,-4.68,1.68,0.7,264,Ontario,Ontario,Corporate,Furniture,Office Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Wrap Bag,3/6/2010
6583,46880,7/3/2010,Critical,1,29.99,0.07,Regular Air,-8.88,21.98,8.32,381,British Columbia,West,Corporate,Office Supplies,Paper,Standard Line� �While You Were Out� Hardbound Telephone Message Book,Wrap Bag,7/5/2010
6584,46881,10/6/2009,Critical,31,176.28,0.07,Express Air,-80.30,5.18,5.74,646,Saskachewan,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Wilson Jones Impact Binders,Small Box,10/8/2009
6586,46884,1/17/2009,Medium,3,337.3395,0,Regular Air,-509.94,125.99,2.5,237,Saskachewan,Prarie,Corporate,Technology,Telephones and Communication,6162,Small Box,1/19/2009
6585,46884,1/17/2009,Medium,18,130.11,0.1,Regular Air,40.30,7.64,1.39,237,Saskachewan,Prarie,Corporate,Office Supplies,Envelopes,Security-Tint Envelopes,Small Box,1/19/2009
6587,46884,1/17/2009,Medium,25,280.43,0.1,Regular Air,39.52,11.55,2.36,237,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Newell 309,Wrap Bag,1/18/2009
6590,46885,6/7/2011,Low,32,1997.13,0.05,Regular Air,720.45,63.94,14.48,173,Manitoba,Prarie,Corporate,Furniture,Office Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",Small Box,6/12/2011
6589,46885,6/7/2011,Low,48,90.96,0.02,Regular Air,-30.11,1.81,1.56,173,Manitoba,Prarie,Corporate,Office Supplies,Rubber Bands,Colored Push Pins,Wrap Bag,6/11/2011
6588,46885,6/7/2011,Low,27,632.55,0.05,Regular Air,165.35,22.72,8.99,173,Manitoba,Prarie,Corporate,Furniture,Office Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Small Pack,6/11/2011
6591,46912,6/30/2012,Low,5,294,0,Regular Air,181.53,54.74,14.83,32,Northwest Territories,Northwest Territories,Home Office,Furniture,Office Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro� Back, 8-1/2x11, 25/Bx",Small Box,6/30/2012
6594,46916,10/3/2011,High,40,2108.21,0.03,Regular Air,273.61,51.75,19.99,491,New Brunswick,Atlantic,Home Office,Furniture,Office Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Small Box,10/5/2011
